Label,Art Num,TTR Ratio,Avg Stop Words,Avg Sent Len,Rare,Gram,verb,noun,rare_new,stoptocont
0,,1,0.733333333,8.666666667,,,,13.19807692,,
0,,1,0.904761905,10,,,,1.831649832,,
0,,0.979166667,0.916666667,18.4,,,,2.646315789,,
1,,0.898305085,0.983050847,16.71428571,,,,1.86140873,,
1,,0.77173913,1.391304348,22,,,,1.57499265,,
1,,0.766666667,1.258333333,18.06666667,,,,1.563301147,,
1,,0.697183099,1.345070423,16.65,,,,1.761478593,,
0,,1,1.173913043,50,,,,1.227272727,,
0,,1,0.666666667,5,,,,0.666666667,,
0,,1,0.636363636,18,,,,17.62679426,,
1,,0.906976744,1.162790698,31,,,,2.199468085,,
1,,0.911764706,1.088235294,17.75,,,,2.039954338,,
1,,0.814814815,0.851851852,10,,,,2.15,,
1,,0.830769231,0.846153846,17.14285714,,,,3.762921555,,
1,,0.951612903,1.177419355,13.5,,,,1.526258021,,
1,,0.705263158,0.8,11.4,,,,2.171875,,
1,,0.794326241,0.723404255,12.15,,,,4.454155086,,
0,,1,1.5,20,,,,0.888888889,,
0,,1,1.5,5,,,,3,,
1,,1,0.333333333,2,,,,39.5,,
1,,0.727272727,1.181818182,16,,,,1.372004357,,
1,,1,1.238095238,11.75,,,,1.55974026,,
1,,0.848484848,1.212121212,14.6,,,,1.428571429,,
1,,0.870967742,1.225806452,9.857142857,,,,3.809859155,,
1,,0.884057971,1.014492754,13.9,,,,9.294717855,,
1,,0.692708333,0.817708333,23.26666667,,,,3.109783535,,
1,,0.859872611,1.210191083,17.35,,,,1.895610974,,
1,,1,0.5,3,,,,3,,
1,,1,1,4,,,,1.5,,
1,,1,0.8,13.5,,,,1.733333333,,
1,,0.9,1.1,21,,,,1.487654321,,
1,,0.860465116,0.674418605,18,,,,2.033333333,,
1,,0.914893617,1.042553191,19.2,,,,1.347309028,,
1,,0.820895522,1.253731343,21.57142857,,,,1.83328414,,
1,,0.813559322,1.203389831,26,,,,1.651241889,,
1,,0.913669065,0.755395683,16.26666667,,,,2.911252299,,
1,,0.654822335,1.131979695,21,,,,2.751338888,,
1,,1,1.666666667,24,,,,2,,
1,,1,1,36,,,,0.888888889,,
1,,1,0.666666667,10,,,,1.933333333,,
1,,0.863636364,0.977272727,29,,,,1.476290157,,
1,,0.893617021,0.723404255,20.25,,,,2.108906526,,
1,,0.833333333,1.1,12.6,,,,2.19025641,,
1,,0.724137931,1.051724138,17,,,,17.15426997,,
1,,0.757142857,1.371428571,16.6,,,,1.679963261,,
1,,0.628742515,1.119760479,23.6,,,,1.65904502,,
0,,0.922077922,1.038961039,15.7,,,,7.910493121,,
1,,1,1.090909091,23,,,,3.2,,
1,,0.846153846,1.384615385,31,,,,2,,
1,,0.9,1.133333333,32,,,,2.847845805,,
0,,1,0.714285714,8,,,,53.30864198,,
0,,1,1.214285714,7.75,,,,1.360606061,,
0,,0.9375,0.708333333,16.4,,,,12.46680672,,
0,,0.963855422,0.879518072,22.28571429,,,,3.389727463,,
0,,1,0.923076923,7.5,,,,9.461555556,,
0,,0.981308411,1.037383178,14.53333333,,,,3.738171292,,
1,,0.772151899,0.803797468,14.25,,,,1.871916843,,
1,,1,2.8,19,,,,2.6,,
0,,1,0.75,7,,,,6,,
0,,1,2,25.5,,,,0.923076923,,
0,,1,1.6,4.333333333,,,,1.179487179,,
0,,1,0.875,7.5,,,,1.473333333,,
1,,0.666666667,1.833333333,3.4,,,,0.68627451,,
1,,0.903225806,0.903225806,8.428571429,,,,1.743169399,,
1,,0.885416667,0.875,18,,,,1.922040073,,
1,,0.85,1,13.33333333,,,,3.614338048,,
0,,0.942196532,0.924855491,16.65,,,,4.243172799,,
0,,1,1,2,,,,1,,
0,,1,0.4,7,,,,5,,
1,,1,0.6,16,,,,2.136363636,,
1,,0.7,1.4,16,,,,1.677777778,,
1,,0.952380952,0.714285714,18,,,,2.09946184,,
1,,0.885245902,0.983606557,24.2,,,,1.589829749,,
0,,1,0.806451613,8,,,,11.88666667,,
0,,0.971830986,1,14.2,,,,2.517610279,,
0,,0.943548387,1.048387097,16.93333333,,,,2.764766077,,
0,,0.945205479,1.157534247,15.75,,,,1.602954403,,
0,,1,0,1,,,,152,,
0,,1,0.333333333,16,,,,2.75,,
0,,1,1.1,10.5,,,,1.226190476,,
1,,0.846153846,0.717948718,22.33333333,,,,2.216276477,,
0,,1,1.19047619,11.5,,,,1.729166667,,
0,,1,1.029411765,13.8,,,,1.697293447,,
0,,1,1.05,11.71428571,,,,1.937205651,,
0,,0.935483871,0.870967742,17.4,,,,4.092783463,,
0,,0.909836066,1,16.26666667,,,,4.308424173,,
0,,0.956521739,1.173913043,17.5,,,,1.511200485,,
0,,1,1,16,,,,1.8,,
1,,1,1.333333333,7,,,,2.5,,
0,,1,0.833333333,44,,,,2.284131206,,
0,,0.857142857,0.714285714,4,,,,52.33333333,,
0,,1,0.9375,7.75,,,,1.990196078,,
0,,1,0.85,14.8,,,,3.5225,,
1,,0.840909091,0.602272727,20.14285714,,,,3.777414487,,
1,,0.807017544,1.052631579,11.7,,,,8.708989564,,
1,,0.790697674,1.162790698,6.2,,,,22.49679487,,
1,,0.780487805,1.268292683,9.3,,,,8.095953154,,
1,,1,1,6,,,,1.5,,
0,,1,0.958333333,47,,,,1.705882353,,
1,,0.777777778,1.777777778,12.5,,,,0.787,,
1,,0.875,1.375,6.333333333,,,,1.971014493,,
1,,1,1.5,2.5,,,,26.66666667,,
1,,0.954545455,1.090909091,9.2,,,,2.104285714,,
1,,0.888888889,0.833333333,4.714285714,,,,7.352380952,,
0,,1,1.163636364,11.9,,,,2.637512801,,
0,,0.936,1.056,17.13333333,,,,1.48841389,,
0,,0.884297521,1.049586777,12.4,,,,9.245575544,,
0,,1,2,3,,,,2,,
1,,1,1.5,20,,,,2.8,,
1,,0.84,1.12,26.5,,,,1.338383838,,
0,,1,1.230769231,9.666666667,,,,11,,
0,,1,0.815789474,17.25,,,,2.347031963,,
0,,0.96,1.32,11.6,,,,7.431410256,,
0,,0.926829268,1.048780488,24,,,,3.18768929,,
0,,0.959183673,1.306122449,11.3,,,,3.887108229,,
1,,0.823529412,0.899159664,30.13333333,,,,1.642865102,,
1,,0.824817518,0.941605839,13.3,,,,2.166531318,,
1,,0.833333333,1.333333333,14,,,,2.5,,
0,,1,1.176470588,37,,,,2.666666667,,
0,,0.961538462,1.153846154,28,,,,1.607395994,,
1,,0.952380952,0.80952381,12.66666667,,,,2.631578947,,
1,,1,2.125,6.25,,,,1.345,,
1,,0.888888889,0.777777778,12.8,,,,1.932693674,,
1,,0.7,2,4.285714286,,,,6.025641026,,
1,,0.846153846,0.980769231,10.3,,,,4.388432364,,
0,,0.877358491,1.094339623,14.8,,,,5.976824017,,
0,,0.888157895,1.039473684,15.5,,,,2.322793936,,
1,,1,1.105263158,40,,,,2.272727273,,
1,,0.952380952,0.857142857,39,,,,1.923076923,,
1,,1,0.764705882,15,,,,30.16377171,,
1,,0.944444444,0.944444444,11.66666667,,,,1.860526316,,
1,,0.903846154,0.730769231,22.5,,,,1.563186813,,
0,,1,1.071428571,17.4,,,,1.512760835,,
0,,1,0.818181818,8.571428571,,,,19.31451613,,
0,,0.928571429,1.083333333,17.5,,,,1.79461741,,
0,,0.978723404,0.872340426,11.73333333,,,,7.127096273,,
0,,0.889830508,1.046610169,24.15,,,,2.354159422,,
1,,1,0.571428571,11,,,,2.666666667,,
1,,1,0.5,3,,,,3,,
0,,1,1,13,,,,1.427884615,,
0,,1,0.695652174,13,,,,1.820512821,,
0,,0.981818182,1.072727273,28.5,,,,1.95260989,,
0,,0.941176471,0.588235294,10.8,,,,9.386111111,,
0,,0.982142857,1.142857143,17.14285714,,,,1.655895692,,
0,,0.978723404,1.074468085,19.5,,,,2.517430735,,
0,,0.936936937,1.189189189,16.2,,,,5.08098581,,
0,,0.933333333,0.953333333,14.65,,,,4.706761258,,
0,,1,0,2,,,,152,,
0,,1,2,9,,,,0.8,,
0,,1,0.333333333,8,,,,7.5,,
0,,1,1.045454545,15,,,,1.674074074,,
0,,1,1.255813953,24.25,,,,1.707979033,,
0,,0.979591837,1.102040816,20.6,,,,1.814011799,,
0,,0.981818182,1.018181818,15.85714286,,,,2.258503401,,
0,,0.977272727,0.840909091,16.2,,,,3.859455782,,
0,,0.952054795,0.835616438,17.86666667,,,,10.92632417,,
0,,0.96,1.032,12.7,,,,3.933281294,,
0,,1,1.5,10,,,,1.25,,
0,,1,0.75,14,,,,5.5,,
0,,1,2.25,6.5,,,,1,,
0,,1,0.857142857,13,,,,2.3,,
1,,0.952380952,0.714285714,9,,,,5.713414634,,
1,,0.923076923,1.025641026,15.8,,,,1.586228673,,
1,,0.818181818,0.893939394,17.85714286,,,,1.668055556,,
1,,0.714285714,1.535714286,7.1,,,,7.014375,,
1,,0.823529412,1.426470588,11,,,,13.90127551,,
1,,0.770992366,1.259541985,14.8,,,,2.457214211,,
1,,1,1.5,10,,,,1.666666667,,
1,,1,9,10,,,,2,,
1,,1,1.142857143,7.5,,,,2.873684211,,
1,,0.961538462,0.923076923,16.66666667,,,,1.892998028,,
1,,0.888888889,0.844444444,20.75,,,,2.11372549,,
1,,0.92,0.96,19.6,,,,2.127027027,,
0,,0.970588235,1.235294118,10.85714286,,,,3.553769841,,
0,,0.948717949,1,15.6,,,,5.153305204,,
0,,0.967032967,1.197802198,13.33333333,,,,4.334854699,,
0,,0.923566879,1.165605096,17,,,,3.031712763,,
1,,1,0.75,7,,,,3,,
1,,1,1,12,,,,2,,
0,,1,1.333333333,10.5,,,,2.401515152,,
0,,1,1.428571429,17,,,,1.312091503,,
0,,1,1.25,9,,,,1.894586895,,
0,,0.977777778,0.755555556,15.8,,,,2.524397413,,
0,,1,0.787234043,12,,,,2.303713528,,
1,,0.80952381,1.095238095,17.6,,,,1.495676779,,
1,,0.705882353,1.226890756,17.66666667,,,,1.919963634,,
1,,0.642857143,1.221428571,15.55,,,,6.606745115,,
0,,1,0.8,9,,,,1,,
0,,1,0,1,,,,152,,
0,,1,1.416666667,14.5,,,,2.403225806,,
0,,1,1.695652174,20.66666667,,,,1.677272727,,
1,,0.775510204,0.775510204,21.75,,,,2.236863711,,
1,,0.830508475,1.254237288,26.6,,,,1.998256204,,
1,,0.93442623,1.147540984,18.71428571,,,,2.527424596,,
1,,0.731182796,1.279569892,21.2,,,,3.068060002,,
0,,0.936507937,1.015873016,8.466666667,,,,17.99642326,,
0,,0.919117647,0.742647059,11.85,,,,2.623380567,,
1,,1,2.333333333,20,,,,1.833333333,,
1,,1,1.714285714,19,,,,1.833333333,,
1,,0.888888889,1.333333333,31.5,,,,1.908284024,,
1,,0.75,1.071428571,19.33333333,,,,7.446707589,,
0,,0.965517241,1.310344828,16.75,,,,5.954935065,,
0,,0.97826087,0.891304348,17.4,,,,1.517522739,,
0,,1,0.914634146,22.42857143,,,,5.133660714,,
0,,0.981481481,1.407407407,13,,,,7.093034826,,
0,,0.916666667,1.12037037,15.26666667,,,,5.251402872,,
1,,0.767195767,0.751322751,16.55,,,,4.446178631,,
1,,0.857142857,1.142857143,30,,,,1.7,,
1,,1,1.083333333,25,,,,1.666666667,,
0,,1,0.761904762,18.5,,,,2,,
0,,1,0.483870968,15.33333333,,,,2.546583851,,
1,,0.925,0.85,18.5,,,,2.642643541,,
1,,0.931034483,1.827586207,16.4,,,,1.544800161,,
1,,0.897435897,0.666666667,9.285714286,,,,14.00995025,,
1,,0.816326531,0.785714286,17.5,,,,2.65667176,,
1,,0.876106195,1.194690265,16.53333333,,,,2.074093088,,
1,,0.782608696,1.054347826,18.9,,,,1.772789943,,
0,,1,1,6,,,,2.5,,
1,,0.923076923,1.846153846,37,,,,1.1875,,
1,,0.714285714,0.857142857,6.5,,,,2.384615385,,
1,,0.933333333,0.933333333,9.666666667,,,,1.563218391,,
1,,0.885245902,0.442622951,22,,,,2.810433387,,
1,,0.896551724,0.844827586,21.4,,,,2.027027027,,
1,,0.852941176,1.235294118,10.85714286,,,,2.276709402,,
1,,0.820512821,1.153846154,16.8,,,,1.795417226,,
1,,0.693467337,1.371859296,31.46666667,,,,1.451617442,,
1,,0.741258741,1.167832168,15.5,,,,3.858993071,,
1,,1,3,12,,,,0.625,,
1,,1,1.4,36,,,,1.583333333,,
1,,0.764705882,0.647058824,14,,,,2.523809524,,
1,,1,1.419354839,25,,,,1.475324675,,
1,,0.857142857,1.6,22.75,,,,1.324880248,,
1,,0.918918919,1.513513514,18.6,,,,1.395928987,,
1,,0.784090909,1.045454545,25.71428571,,,,1.730026455,,
1,,0.642857143,1.357142857,23.1,,,,1.482905197,,
1,,0.8,1.36,11.8,,,,3.252022792,,
1,,0.663003663,1.212454212,30.2,,,,1.572518926,,
1,,1,1.384615385,31,,,,1.416666667,,
1,,1,2.5,7,,,,5,,
1,,0.740740741,1.333333333,31.5,,,,1.823529412,,
1,,1,1.222222222,6.666666667,,,,1.4,,
1,,0.870967742,1.387096774,18.5,,,,1.191111111,,
1,,0.863636364,1.340909091,20.6,,,,1.598220364,,
1,,0.818181818,1.151515152,30.42857143,,,,2.234815104,,
1,,0.820224719,1.146067416,19.1,,,,2.949478022,,
0,,0.922413793,0.862068966,14.4,,,,8.993391873,,
0,,0.932885906,0.899328859,14.15,,,,4.603140458,,
1,,0.888888889,1,18,,,,2.6,,
0,,1,1.333333333,14,,,,1.5,,
0,,1,0.571428571,5.5,,,,30.15384615,,
0,,1,0.979166667,31.66666667,,,,1.411968954,,
0,,0.882352941,1,8.5,,,,5.777183601,,
0,,0.918918919,0.905405405,28.2,,,,1.988597973,,
0,,0.962264151,1.132075472,16.14285714,,,,1.679430133,,
0,,0.945205479,0.876712329,13.7,,,,4.773103448,,
0,,0.974683544,0.962025316,10.33333333,,,,7.788482143,,
0,,0.926829268,0.908536585,15.65,,,,2.381186996,,
0,,1,0.333333333,4,,,,3,,
0,,1,1.545454545,28,,,,0.75,,
0,,1,0.714285714,6,,,,1.171428571,,
0,,1,1.3125,12.33333333,,,,5.455301455,,
0,,0.96875,0.9375,31,,,,1.771391941,,
0,,0.939393939,1,13.2,,,,1.858585859,,
0,,0.95,0.875,10.71428571,,,,2.995155039,,
0,,0.98630137,0.863013699,13.6,,,,6.636615748,,
0,,0.97752809,0.97752809,11.73333333,,,,4.276396396,,
0,,0.950819672,0.918032787,11.7,,,,9.871817198,,
0,,1,0.666666667,20,,,,3,,
0,,1,0.777777778,16,,,,4,,
0,,1,2.7,18.5,,,,1.649621212,,
0,,0.962962963,0.666666667,15,,,,1.297777778,,
0,,1,1,21.5,,,,1.551948052,,
0,,0.948717949,1.051282051,16,,,,1.893880667,,
0,,0.962264151,1,15.14285714,,,,2.222586282,,
0,,0.954545455,1.227272727,14.7,,,,5.680347222,,
0,,0.9375,0.84375,7.866666667,,,,10.15273438,,
0,,0.909090909,0.981818182,16.35,,,,2.486988625,,
0,,1,1.2,11,,,,1,,
0,,1,1,8,,,,1.666666667,,
0,,1,1.444444444,11,,,,1.642857143,,
0,,0.947368421,1.131578947,27,,,,1.381944444,,
0,,1,1.25,6.75,,,,6.60617284,,
1,,0.942857143,0.771428571,12.4,,,,6.561538462,,
1,,0.859375,0.953125,17.85714286,,,,1.463576723,,
1,,0.888888889,1.833333333,10.2,,,,1.619491525,,
1,,0.813432836,1.231343284,19.93333333,,,,3.489539081,,
1,,0.713114754,1.221311475,13.55,,,,2.196649184,,
0,,1,1,4,,,,4,,
0,,1,0.96875,63,,,,1.384615385,,
1,,0.941176471,1.352941176,20,,,,1.720930233,,
1,,0.826086957,1.260869565,17.33333333,,,,1.343358396,,
1,,0.90625,1.21875,17.75,,,,1.611300861,,
1,,0.84,1.3,23,,,,1.199376623,,
1,,0.898734177,0.949367089,22,,,,1.418826622,,
0,,0.980392157,1,10.2,,,,1.974156264,,
0,,0.89261745,1.020134228,20.06666667,,,,11.90935515,,
0,,0.93,1.15,10.75,,,,7.614048328,,
0,,1,1.0625,66,,,,1.458333333,,
1,,1,0.714285714,12,,,,2,,
1,,1,1.307692308,15,,,,1.763480392,,
1,,1,1.181818182,8,,,,7.095679012,,
0,,0.984375,1.109375,33.75,,,,1.610700797,,
0,,1,1.105263158,8,,,,9.203832753,,
0,,1,1.173076923,16.14285714,,,,1.957217579,,
0,,0.980769231,1.038461538,10.6,,,,4.437121212,,
0,,0.967391304,0.956521739,12,,,,6.344097222,,
1,,0.82038835,0.805825243,18.6,,,,1.639103299,,
0,,1,1.285714286,16,,,,1.285714286,,
1,,1,0.375,11,,,,0.833333333,,
1,,1,1,10,,,,15.11688312,,
1,,0.894736842,1.157894737,13.66666667,,,,2.00872093,,
1,,1,1.117647059,9,,,,1.242025518,,
1,,0.925925926,1.222222222,12,,,,1.700520833,,
1,,0.863636364,1.090909091,6.571428571,,,,2.225961538,,
1,,0.837209302,0.860465116,8,,,,4.897564935,,
1,,0.825,0.8375,9.8,,,,6.738064907,,
1,,0.854368932,1.048543689,10.55,,,,6.049865168,,
1,,1,0.5,3,,,,2,,
1,,1,0.666666667,10,,,,2.333333333,,
1,,1,0.368421053,13,,,,14.83076923,,
1,,0.852941176,1.029411765,23,,,,1.589935065,,
1,,0.818181818,1.151515152,35.5,,,,1.956759348,,
1,,0.846153846,0.769230769,9.2,,,,2.138571429,,
1,,0.811320755,1.41509434,18.28571429,,,,1.531797568,,
1,,0.737704918,0.852459016,11.3,,,,6.098933333,,
1,,0.75,1.375,8.866666667,,,,3.658596096,,
1,,0.702702703,1.225225225,12.35,,,,6.646590301,,
1,,1,0,2,,,,152,,
1,,1,0.666666667,10,,,,1.2,,
1,,0.666666667,1.777777778,12.5,,,,1.62962963,,
1,,0.923076923,1.192307692,19,,,,1.380952381,,
1,,0.784313725,0.980392157,25.25,,,,1.7578125,,
1,,0.75,1.4375,23.4,,,,1.615555464,,
1,,0.75257732,0.865979381,25.85714286,,,,1.649060489,,
1,,0.84,1.16,10.8,,,,4.588839286,,
1,,0.716216216,1.121621622,10.46666667,,,,5.983829201,,
1,,0.783505155,1.18556701,10.6,,,,8.885281915,,
1,,1,1.857142857,20,,,,1.285714286,,
1,,1,0.75,7,,,,1.666666667,,
1,,0.894736842,0.631578947,15.5,,,,3.363636364,,
1,,0.882352941,0.823529412,10.33333333,,,,16.16129032,,
1,,0.866666667,0.733333333,6.5,,,,25,,
1,,0.941176471,0.441176471,9.8,,,,19.03945578,,
1,,0.727272727,1.159090909,13.57142857,,,,1.516969697,,
1,,0.87037037,1.351851852,12.7,,,,3.307289204,,
0,,0.91588785,1.364485981,16.86666667,,,,1.569662664,,
0,,0.933333333,1.362962963,15.95,,,,3.476629869,,
1,,1,1.666666667,8,,,,1,,
1,,1,1,2,,,,2,,
1,,0.666666667,1.166666667,13,,,,1.5,,
1,,0.5,0.888888889,11.33333333,,,,1.477777778,,
0,,1,0.827586207,13.25,,,,1.74338843,,
0,,1,0.764705882,12,,,,7.358974359,,
0,,1,0.754716981,13.28571429,,,,2.501403509,,
0,,0.918918919,1.189189189,8.1,,,,10.1091954,,
0,,0.981818182,1.036363636,14.93333333,,,,4.849609332,,
0,,0.946341463,1.019512195,20.7,,,,2.462637559,,
1,,1,1.25,9,,,,1.666666667,,
0,,1,1.058823529,35,,,,2.3,,
0,,1,0.666666667,5,,,,1.757575758,,
0,,1,0.970588235,22.33333333,,,,2.373899732,,
0,,1,1.461538462,8,,,,0.786458333,,
0,,0.923076923,0.884615385,9.8,,,,2.118367347,,
0,,1,1,10.85714286,,,,1.842026942,,
0,,0.954545455,0.909090909,12.6,,,,2.33962963,,
0,,0.923076923,0.897435897,9.866666667,,,,5.49642094,,
0,,0.9375,1.076388889,14.95,,,,2.509971186,,
0,,1,3,12,,,,0.5,,
0,,1,1.666666667,8,,,,2.5,,
0,,1,1.1,10.5,,,,1.138888889,,
0,,0.967741935,0.806451613,37.33333333,,,,1.796120737,,
0,,1,1.466666667,9.25,,,,1.572649573,,
0,,1,1.333333333,11.2,,,,1.229910714,,
0,,1,0.8,16.71428571,,,,1.800763785,,
0,,0.922222222,0.788888889,16.1,,,,3.097860963,,
0,,0.936708861,1.101265823,11.06666667,,,,2.791366326,,
0,,0.892857143,0.924107143,21.55,,,,2.07270202,,
0,,1,0.8125,29,,,,2.375,,
0,,1,0.857142857,13,,,,1.4,,
0,,1,0.8,4.5,,,,35.72222222,,
0,,1,0.681818182,12.33333333,,,,26.86486486,,
0,,1,0.885714286,16.5,,,,1.874693878,,
0,,1,0.919354839,23.8,,,,1.810508183,,
0,,0.945945946,1.189189189,11.57142857,,,,1.603939568,,
0,,1,1.219512195,9.1,,,,7.946258503,,
1,,0.837606838,0.683760684,13.13333333,,,,4.069214876,,
1,,0.707006369,0.898089172,14.9,,,,1.922659381,,
0,,1,0.615384615,21,,,,1.2,,
1,,1,1.666666667,8,,,,1,,
1,,0.888888889,1.555555556,11.5,,,,1.936231884,,
1,,0.933333333,0.733333333,17.33333333,,,,2.551440329,,
1,,0.90625,0.65625,13.25,,,,23.52727273,,
1,,0.872340426,0.680851064,15.8,,,,1.513291139,,
1,,0.96969697,1.212121212,10.42857143,,,,14.20945946,,
1,,0.911392405,0.683544304,13.3,,,,2.827553485,,
1,,0.829268293,0.945121951,21.26666667,,,,5.394961961,,
1,,0.733668342,0.984924623,19.75,,,,1.872975773,,
1,,0.95,1.55,102,,,,1.227272727,,
1,,0.9375,0.8125,29,,,,1.8,,
1,,1,1.095238095,22,,,,2.109848485,,
1,,0.92,1.28,19,,,,4.091307815,,
1,,0.947368421,1.157894737,10.25,,,,8.564119601,,
1,,0.885714286,0.885714286,13.2,,,,1.645944742,,
1,,0.728813559,1.152542373,18.14285714,,,,1.582976682,,
1,,0.731707317,1.292682927,18.8,,,,1.36388484,,
1,,0.641666667,0.733333333,13.86666667,,,,3.42351052,,
1,,0.778481013,1.132911392,16.85,,,,1.665385134,,
1,,1,0.571428571,11,,,,2.666666667,,
1,,1,2.833333333,23,,,,1.333333333,,
1,,1,2.066666667,23,,,,1.151785714,,
1,,0.944444444,0.916666667,23,,,,1.562987013,,
1,,0.765625,0.546875,24.75,,,,3.23952381,,
1,,0.906976744,0.837209302,15.8,,,,11.24108818,,
1,,0.888888889,0.714285714,15.42857143,,,,2.212037037,,
1,,0.833333333,0.787878788,11.8,,,,5.086504602,,
1,,0.804347826,0.842391304,22.6,,,,2.047493026,,
1,,0.615835777,0.604105572,27.35,,,,1.893406643,,
1,,1,1.333333333,7,,,,2,,
1,,1,1,6,,,,152,,
1,,0.891891892,0.432432432,26.5,,,,2.714506173,,
1,,0.934782609,1.108695652,32.33333333,,,,1.612841215,,
1,,0.877192982,0.596491228,22.75,,,,3.240087464,,
1,,0.785714286,1.089285714,23.4,,,,5.297910357,,
1,,0.810526316,0.589473684,21.57142857,,,,2.868016395,,
0,,0.933333333,0.837037037,24.8,,,,6.764997058,,
0,,0.915789474,1.242105263,14.2,,,,7.492650066,,
0,,0.922651934,1.077348066,18.8,,,,5.263544872,,
1,,1,1,6,,,,2,,
1,,1,0.75,7,,,,1.333333333,,
1,,1,0.615384615,21,,,,2.133333333,,
1,,0.84,0.6,13.33333333,,,,3.837209302,,
0,,1,1.03125,16.25,,,,1.597732843,,
0,,0.970588235,1.382352941,16.2,,,,3.123627075,,
0,,0.978723404,1.212765957,14.85714286,,,,1.792627402,,
0,,0.983606557,1.229508197,13.6,,,,1.236137811,,
0,,0.930769231,0.961538462,17,,,,2.929184872,,
1,,0.8647343,0.927536232,19.95,,,,1.781574791,,
1,,1,0.818181818,20,,,,2.333333333,,
1,,1,0.833333333,22,,,,2.5,,
0,,1,0.8,4.5,,,,69.77777778,,
0,,1,1.05,13.66666667,,,,2.422764228,,
1,,0.772727273,0.522727273,16.75,,,,1.633578431,,
1,,0.88,1.3,23,,,,2.640745342,,
1,,0.838709677,0.88172043,25,,,,2.112190476,,
1,,0.853658537,0.963414634,16.1,,,,2.744759281,,
1,,0.814814815,1.132275132,26.86666667,,,,1.283476123,,
1,,0.869047619,1.041666667,17.15,,,,2.070865318,,
1,,1,0.666666667,20,,,,1.714285714,,
1,,0.9,1.6,26,,,,0.916666667,,
1,,0.714285714,0.857142857,26,,,,1.333817126,,
1,,0.818181818,1.272727273,33.33333333,,,,1.290537133,,
0,,1,1.875,5.75,,,,1.159722222,,
0,,1,1.041666667,9.8,,,,4.274213836,,
0,,0.958333333,0.791666667,12.28571429,,,,17.1156367,,
0,,0.983870968,1.129032258,13.2,,,,5.193911565,,
0,,0.962406015,0.92481203,17.06666667,,,,2.336008743,,
0,,0.902298851,0.804597701,15.7,,,,3.9625,,
1,,0.933333333,1.666666667,40,,,,1.166666667,,
1,,1,0.4,21,,,,2,,
0,,1,0.88,47,,,,1.616883117,,
0,,1,1.25,3,,,,18.11111111,,
0,,0.96875,0.5,12,,,,2.636734694,,
0,,1,1.3125,7.4,,,,10.05128205,,
0,,1,0.75,12,,,,6.039147287,,
0,,0.975609756,1.097560976,8.6,,,,6.316252588,,
0,,0.981651376,0.733944954,12.6,,,,8.229987469,,
0,,0.897727273,1.136363636,18.8,,,,2.082002946,,
1,,1,0.454545455,16,,,,2.2,,
0,,1,1.5,15,,,,1.666666667,,
0,,1,0.962962963,26.5,,,,1.880070547,,
0,,0.944444444,0.777777778,10.66666667,,,,10.59464286,,
0,,1,1,21,,,,1.740729665,,
0,,0.979166667,0.8125,17.4,,,,1.619369877,,
0,,0.987951807,1.048192771,24.28571429,,,,2.64566474,,
0,,0.935779817,0.917431193,20.9,,,,4.776319834,,
0,,0.9375,0.84375,15.73333333,,,,4.850303712,,
0,,0.904494382,0.898876404,16.9,,,,1.694168491,,
0,,1,0,1,,,,152,,
0,,1,0.5,9,,,,8,,
0,,0.958333333,0.916666667,23,,,,1.592907801,,
0,,1,0.933333333,9.666666667,,,,2.672043011,,
0,,1,1.263157895,10.75,,,,11.44832827,,
0,,1,1.236842105,17,,,,4.699250936,,
0,,0.964285714,0.976190476,23.71428571,,,,1.860978203,,
0,,0.939393939,0.984848485,13.1,,,,8.402299391,,
0,,0.912621359,1.126213592,14.6,,,,4.702192814,,
0,,0.933333333,1.088888889,9.4,,,,11.88861522,,
0,,1,1.666666667,8,,,,1.666666667,,
0,,1,1.5,10,,,,1.25,,
0,,1,1.060606061,34,,,,1.660469667,,
0,,1,1.55,17,,,,1.248383304,,
0,,0.894736842,1.210526316,10.5,,,,1.604651163,,
1,,0.888888889,0.488888889,13.4,,,,8.911111111,,
1,,0.818181818,0.818181818,14.28571429,,,,3.04324641,,
1,,0.768292683,1.109756098,17.3,,,,1.78045903,,
1,,0.702290076,0.832061069,16,,,,2.153417969,,
1,,0.638297872,0.867021277,17.55,,,,3.08000287,,
0,,1,0.666666667,5,,,,0.666666667,,
1,,1,1.333333333,21,,,,1.857142857,,
1,,0.833333333,1.233333333,33.5,,,,1.584795322,,
1,,0.970588235,1,22.66666667,,,,2.53018018,,
1,,0.96,1.6,16.25,,,,1.233816425,,
1,,0.933333333,1.133333333,12.8,,,,2.052984776,,
1,,0.846153846,1.41025641,13.42857143,,,,2.074829932,,
1,,0.892857143,1.023809524,17,,,,1.795152007,,
1,,0.818181818,1.03030303,17.86666667,,,,2.669455283,,
1,,0.801980198,1.544554455,12.85,,,,4.092880872,,
1,,1,3,20,,,,0.5,,
1,,1,2,3,,,,1,,
1,,0.782608696,1.391304348,27.5,,,,1.787037037,,
1,,0.833333333,2,12,,,,1.332236842,,
1,,0.952380952,1.428571429,12.75,,,,4.777272727,,
1,,0.875,1.4375,7.8,,,,9.318518519,,
1,,0.764705882,1.705882353,6.571428571,,,,2.031446541,,
1,,0.727272727,1.261363636,19.9,,,,1.571590909,,
1,,0.857142857,1.80952381,11.8,,,,2.132173382,,
